pard_name,exact_match,fuzzy_match,match_score,best_match
Digitimer Ltd,True,True,100,digitimer
Diatech Pharmacogenetics S.r.l,False,True,90,diatech pharmacogenetics srl
Diatron MI Plc.,False,False,64,diabetomics
"Diazyme Laboratories, Inc.",False,True,86,diva laboratories
Dibble Optical Supplies Ltd,False,False,75,dileh medical supplies co
DIERS International GmbH,False,True,89,dci international
Digistain Ltd,False,False,78,digitalis
OrthoNu LLC,False,False,80,orthotin
"Orthopediatrics Canada ULC, d.b.a. Pega Medical Inc.",False,False,73,orthopediatrics canada ulc
OrthoPediatrics Corp.,False,False,80,orthopedic
Orthosanit Diffusion S.r.l.,False,False,64,orleans diffusion europe
Orthoserve Limited,False,False,71,ortosur
Orthoservice AG,False,False,73,orthopedic
Direct Endodontics,False,True,97,directendodontics
Direct Healthcare Group Limited,True,True,100,direct healthcare group
DIRECT MANUFACTURING LTD,False,False,82,litex manufacturing
Direct Trade Limited,False,False,80,dr trade
Directa AB,True,True,100,directa ab
Dirinco B.V.,True,True,100,dirinco
DIROS TECHNOLOGY INC,True,True,100,diros technology
DISA Medinotec (Pty) Ltd,False,True,88,disa medinotec
Discovery Dental Laboratory,False,False,67,dermadry laboratories
Disera Tıbbi Malzeme Lojistik Sanayi ve Ticaret A.S,False,False,74,deva tıbbi malzemeler sanayi ve ticaret limited şirketi
Disior Oy,True,True,100,disior oy
"DISOP, S.A",True,True,100,disop
Dispo Medical B.V.,True,True,100,dispo medical
Dispofarma İlaç Sanayi ve Ticaret Ltd. Şti.,False,True,89,dispofarma i̇lac sanayi ve ticaret ltd sti
Dispomedical UK LTD,False,True,86,dispo medical
Dimar S.P.A,True,True,100,dimar s p a
Dimensions Dental Laboratory LTD,False,False,67,homer ion laboratory co
"Diopsys, Inc.",False,False,80,innopsys
Diopter Eye Clinic Ltd,False,False,72,the dry eye clinic
DIPRO MEDICAL DEVICES S.r.l.,False,True,88,dipro medical devices srl
Direct Denture Care Centre UK Ltd,False,False,59,direct dentaire
Orthotech (Dental Appliances) Ltd,False,False,70,becker orthopedic appliance
Orthotechs Limited,False,True,95,orthotech
Orthotin LLC,True,True,100,orthotin
Ortivus MobiMed AB,True,True,100,ortivus mobimed ab
Ortus Solutions Limited,False,True,87,ortho solutions
Orvance LLC,False,False,71,djo france
Orviol Ltd,False,False,77,viol co
Orwood Mobility Manufacturing,False,False,77,excel mobility manufacturing
"OSANG Healthcare Co., Ltd.",True,True,100,osang healthcare co
OSARTIS GmbH,False,False,75,biocartis
"OSATU, S.coop. (Bexen cardio)",False,False,63,osstem cardio co
OSCAR BOSCAROL SRL,True,True,100,oscar boscarol srl
Oscilla A/S,False,False,70,cololact a s
Oscor Inc.,False,False,80,score
Smyle Dental Laboratory,False,False,69,laboratorios cosmodent s l
Dispotech SRL,True,True,100,dispotech srl
Distinctly Dental,False,False,74,itl dental
Distrilens,False,False,74,distrimed
DMD,False,False,75,idmed
DMD COMPUTERS SRL,False,False,69,sc numeris com srl
DMD Dental Ltd t/a Lab 94,False,False,65,c k dental ind co ltd
DMF Labs Limited,False,False,75,jam labs
DMG Chemisch Pharmazeutische Fabrik GmbH,False,False,74,dr kade pharmazeutische fabrik
DMG Digital Enterprises SE,True,True,100,dmg digital enterprises se
DMP Dental Industry S.A.,True,True,100,dmp dental industry
DMS,False,False,67,sdm
"DMS CO., LTD.",True,True,100,dms co
DMS-service LLC,True,True,100,dms service
Duckworth & Kent Ltd,True,True,100,duckworth kent
"OSI Optoelectronics, Inc.",True,True,100,osi optoelectronics
OSKA Care Limited,True,True,100,oska care
OSM Dental Laboratory,False,False,72,laboratorios conda
OSMANOV SERVICES LTD,False,False,75,santé services sa
Osmond Drake Optical Limited,False,False,62,key optical europe srl
Ossenberg GmbH,True,True,100,ossenberg
Osseointegration International B.V,True,True,100,osseointegration international
Dominion Biologicals Limited,True,True,100,dominion biologicals
Don & Low Ltd,False,False,62,dorna ood
DONARD  DENTAL  LABORATORY.,False,False,72,tin lok dongguan dental laboratory co
Doncaster & Bassetlaw NHS Foundation Trust,False,False,57,fondazione don carlo gnocchi onlus
Doncaster Denture Repairs,False,False,59,far eastern century
Dongbang Co. Ltd,False,False,62,dopan
"DongBang Medical Co., Ltd.",True,True,100,dongbang medical co
"Dongguan Belcare Medical Technology Co., Ltd.",True,True,100,dongguan belcare medical technology co
"Dongguan HEMS Electronic Technology Co., Ltd.",True,True,100,dongguan hems electronic technology co
Dongguan Jiuhui Industrial Limited,False,False,68,henan yadu industrial co
"Dongguan Kaiser Technology Co, Ltd.,",False,True,94,dongguan kaiser technology co
"Dongguan Kaiser Technology Co.,Ltd",False,True,94,dongguan kaiser technology co
Rayner Pharmaceuticals Limited,False,False,79,repolar pharmaceuticals oy
DNA Genotek Inc.,True,True,100,dna genotek
DNA Workplace Limited,False,False,62,newcompliance
DNH Lab,False,False,67,axon lab
Doccla,False,False,80,doccla uk
DOCME TECHNOLOGIES LTD,False,True,86,mime technologies
Docobo Ltd,True,True,100,docobo
Dodrotu Limited,False,False,67,driot
DOLA ORTHOTICS UK LTD,False,False,76,dm orthotics
Dolphin Computer Access Ltd,True,True,100,dolphin computer access
"Domico Med-device, LLC",True,True,100,domico med device
Osseointegration International Pty Ltd,False,True,94,osseointegration international
Osseointegration International Pty Ltd,False,True,94,osseointegration international
OSSIS Corporation,True,True,100,ossis
Dongguan RUIMI Gifts Co.,False,False,68,premium plus dongguan
"Dongguan Senmed Medical Instrument Co., Ltd.",True,True,100,dongguan senmed medical instrument co
"Dongguan Senmed Medical Instrument Co., Ltd.",True,True,100,dongguan senmed medical instrument co
"Dongguan SIMZO Electronic Technology Co., Ltd.",True,True,100,dongguan simzo electronic technology co
"Dongguan Tondaus Meditech Co.,Ltd",False,False,67,dongguan kangda medical technology co
"Dongguan Yitong Textile Co., Ltd",False,False,72,dongguan yilong medical supplies co
DongGuanShiQianXiangDianZiKeJiYouXianGongSi,False,False,48,wen zhou shi zhong xin yan jing you xian gong si
"DONGTAI CITY HUAYI GLOVES CO., LTD.",False,False,60,hi care thai gloves co
Donovan denture repairs laboratory,False,False,65,tin lok dongguan dental laboratory co
DORMOLE LIMITED,False,False,67,ormed
"Dornier MedTech America, Inc.",True,True,100,dornier medtech america
Dorset County Hospital NHS Foundation Trust,False,False,68,bedford hospital bedfordshire hospitals nhs foundation trust
Dorset Denture Clinic,False,False,65,pentron clinical
Dorset Orthopaedic Company Ltd,False,False,80,adco orthopaedics
DOS Medical B.V.,True,True,100,dos medical
DoseMe Pty. Ltd,False,False,63,dynek pty
Dosisoft SA,False,False,70,dasit spa
Dosium Holdings Limited,False,False,69,dname it holdings
East Essex Dental Laboratory Ltd,False,False,66,egj jonkers dental laboratorium jonkers
"Dongguan Quanding Medical Supplies Co., Ltd.",True,True,100,dongguan quanding medical supplies co
Dongguan QueenMed Equipment Mfg Co Ltd,True,True,100,dongguan queenmed equipment mfg
Dornier MedTech GmbH,True,True,100,dornier medtech
Osstell AB,True,True,100,osstell ab
"Osstem Implant Co., Ltd",True,True,100,osstem implant co
Ossur hf.,False,True,93,össur hf
Ossur UK Ltd,False,False,56,suntech uk
"Osteogenics Biomedical, Inc.",True,True,100,osteogenics biomedical
Osteolabs UK Ltd,False,False,64,sasu opteolia
Osteomed LLC,False,False,75,consomed
"Osteonic Co., Ltd",False,False,74,ortec co
Osteopore International Pte Ltd,True,True,100,osteopore international pte
Osteoporosis Research Limited,True,True,100,osteoporosis research
OsteoSys,False,False,84,osteosys co
Osteotec Ltd,True,True,100,osteotec
"Draeger Medical Systems, Inc",False,True,88,ge medical systems
Draeger Medical UK Ltd,False,False,79,creo medical uk
Draeger Safety AG & Co,False,False,75,dräger safety ag co kgaa
Drage & Tozer Opticians,False,False,59,dxterity diagnostics
Ostique Limited,True,True,100,ostique
Dove Eyecare,False,False,64,dropcare eyewear
Dover Dentures Ltd,False,False,62,exotec dentaire
Dr Albani Limited,True,True,100,dr albani
Dr ATF Smith,False,False,67,s r smith
Dr Francis Scriven Limited,False,False,67,sivan france
Dr Georg Friedrich Henning Chemische Fabrik Walldorf GmbH,True,True,100,dr georg friedrich henning chemische fabrik walldorf
Dr Hoenle,False,False,61,carl hoernecke
Dr James R McCoy,False,False,58,diamedics s r o
Dr Korman Laboratories Ltd,True,True,100,dr korman laboratories
Dr Loukas Implant and Ceramics Dental Laboratory,False,False,71,j b implant and dental ceramics
Dr. Schumacher GmbH,False,False,64,dr schick
DOUGLAS CAMPBELL RDT,False,False,61,capelli s r l
"Draeger Medical Systems, Inc",False,True,88,ge medical systems
pfm medical cpp SA,False,True,91,pfm medical cpp
DREAM Dental Lab Ltd,False,False,75,final dental lab
"DreamCon Co., Ltd.",True,True,100,dreamcon co
Dreamskin Health Ltd,False,False,71,exakt health
Drendel + Zweiling DIAMANT GmbH,False,False,53,wetling eu aps
Dreve Dentamid GmbH,True,True,100,dreve dentamid
Dreve Otoplastik GmbH,False,False,64,plas free
Drew Brady & Co. Ltd,False,False,71,c brady
DRG Instruments GmbH,True,True,100,drg instruments
DRG Laboratory,False,False,74,eurodrug laboratories
DRGEM Corporation,True,True,100,drgem
Drive DeVilbiss Healthcare France,True,True,100,drive devilbiss healthcare france
Drive DeVilbiss Healthcare Ltd.,False,True,88,drive devilbiss healthcare france
Drive Medical GmbH & Co. KG,True,True,100,drive medical gmbh co kg
"Drucker Diagnostics, LLC",True,True,100,drucker diagnostics
Drummond Scientific Company,False,False,74,brain scientific
Drylock Technologies s.r.o.,False,False,82,alos technologies s r l
DS Dental supply GmbH,False,False,81,saga dental supply as
DS Studios Ltd,False,False,67,studio emi srl
DSD Dental Laboratory Ltd,False,False,67,diplomat dental s r o
"DSD Planning Center, SL",False,False,62,central sanitaria sl
"DSM Biomedical, Inc. d.b.a. DSM Biomedical",False,False,57,qingdao bright moon biomedical material co
"DT MedTech, LLC",True,True,100,dt medtech
DTD (SCOTLAND) LTD,False,False,62,sq deutschland
DTR Medical Ltd,True,True,100,dtr medical
DTS TRADING INC LIMITED,True,True,100,dts trading inc
Dragerwerk AG&Co. KGaA,False,True,98,drägerwerk ag co kgaa
Dragonmobility Ltd,False,False,74,orthomobility
pfm medical gmbh,True,True,100,pfm medical
Dufner Instrumente GmbH,True,True,100,dufner instrumente
Dunbar orthodontic laboratory,False,False,64,db orthodontics
DUNDEE DENTAL LABORATORY.,False,False,69,tin lok dongguan dental laboratory co
Dunedin Dental Laboratory,False,False,68,tin lok dongguan dental laboratory co
Dupaco Inc.,True,True,100,dupaco
Dupal Medical Ltd,True,True,100,dupal medical
DuPhaMed BV,False,False,84,duphamed
Duradent Ltd,False,False,75,lumadent
DURAMED LTD,False,False,80,douromed
DURR DENTAL SE,False,True,96,dürr dental se
Durrani & Co.,True,True,100,durrani
Durtech Systems Corp.,False,False,84,meditech systems
Durviz S.L.,True,True,100,durviz s l
Duzey Medikal Cihazlar Sanayi Ticaret Limited Sirketi,False,False,82,hypermed medikal sanayi ve ticaret limited sirketi
DVW Dental,False,False,80,dhm dental
DW Lingual Systems GmbH,False,False,73,king systems
DWA GmbH & Co. KG,False,True,87,detax gmbh co kg
DWK Life Sciences Limited,False,False,83,endra life sciences
DWS Srl,False,True,86,dwe srl
Dwyfor Dental Laboratory,False,False,67,dermadry laboratories
DX Products Ltd,True,True,100,dx products
Dx365 GmBH,True,True,100,dx365
Dxcover Limited,False,False,71,ecovery
DXS International plc,False,False,84,pal international
DY11 limited,False,False,50,my01
Dyaco International Inc.,True,True,100,dyaco international
Dye and Golze Dental Laboratory Limited,False,False,62,tin lok dongguan dental laboratory co
Duerr Dental Faro Sterilization srl,True,True,100,duerr dental faro sterilization srl
Duffield Dental Practice Limited,False,False,62,gebdi dental products
Ostoform Limited,False,False,75,ato form
Oswestry Dental Laboratory Ltd,False,False,69,laboratorios cosmodent s l
Osypka AG,False,False,67,optika
Dynamic Diagnostics Ltd,False,False,79,syn diagnostic
Dynamic Health Systems Services Ltd,False,False,68,srs medical systems
Dynamic Metrics Limited,True,True,100,dynamic metrics
"Dynamiker Biotechnology (Tianjin) Co., Ltd.",False,False,84,shine（tianjin）biotechnology co
Dynasthetics,True,True,100,dynasthetics
Dynasty Denture Solutions,False,False,76,dsi dental solutions
Dynex Technologies,True,True,100,dynex technologies
"Dynex Technologies, spol. s.r.o.",False,False,78,rsq technologies sp z o o
E & G Ortho Ltd,False,False,78,one ortho
E & O Laboratories Ltd,True,True,100,e o laboratories
E-Line Orthodontics,False,False,80,hespeler orthodontics
"E-Z-EM INCORPORATED, a.d.b.a BRACCO DIAGNOSTICS INCORPORATED",False,False,64,e z em inc a subsidiary of bracco diagnostics inc a d b a bracco diagnostics
E. Hahnenkratt GmbH,True,True,100,e hahnenkratt
E.JANACH S.R.L,True,True,100,e janach s r l
E.M.S. Electro Medical Systems S.A.,True,True,100,e m s electro medical systems
E&E MEDICAL SUPPLIES LTD.,False,False,84,homecare medical supplies
E&K BATH LTD,False,False,63,peek health
Eagle labs LLC,True,True,100,eagle labs
Eakin Surgical Ltd,True,True,100,eakin surgical
Ear Buddies Ltd,False,False,61,thea devices
eargym Ltd,True,True,100,eargym
EarWays Medical Ltd.,True,True,100,earways medical
East & North Herts NHS Trust,False,False,60,true north international
East & North Herts NHS Trust,False,False,60,true north international
Dynamic Code AB,True,True,100,dynamic code ab
DYNAMIC DENTAL LABORATORY LIMITED,False,False,68,tin lok dongguan dental laboratory co
"e-life International Co., Ltd.",True,True,100,e life international co
Osypka Medical GmbH,True,True,100,osypka medical
East Midlands Pharma Ltd (EMP Ltd),False,False,77,east midlands pharma
East Park Dental Practice Limited,False,False,65,nora dental e k
East Quay Vision Ltd,False,False,71,ast vision care sl
Eastbourne Gentle Dental,False,False,71,kentzler kaschner dental
"Eastern Business Forms, LLC",False,False,67,euregio business center
EASTERN DENTAL LABORATORY,False,False,71,laboratorios diet esthetic
Eastern Owl LTD,False,False,64,eternasolid
Eastgate Dental Laboratory,False,False,69,laboratorios diet esthetic
Eastwood Dental Services Limited,False,False,67,ap services a s
Easy Care Solutions UK Ltd,False,False,72,nec software solutions uk
Easy Dental,False,False,78,ukens dental
Easy Living Retail Newcastle Ltd.,False,False,57,cwire retail holdings
"Easymed Co., Ltd",False,False,73,daeyomedi co
Easymed Instruments SE Asia Sdn. Bhd,False,False,70,easymed instruments co
EB eyecare ta The Eyesmith,False,False,59,eyecare eyewear
Eberle GmbH & Co. KG,False,False,81,elos gmbh co kg
EBERS MEDICAL TECHNOLOGY SL,False,True,95,ebers medical technology s l
EC Certification Service GmbH,True,True,100,ec certification service
ECA Medical Instruments,True,True,100,eca medical instruments
"ECAREYOU INNOVATION S.L.,",False,True,90,ecareyou innovation
Echo Dental Solutions,False,False,83,dsi dental solutions
Echo Orthopaedics Limited,False,True,88,adco orthopaedics
Echo-Son S.A,False,False,84,echo son sa
Echolight S.P.A,True,True,100,echolight s p a
"EchoNous, Inc.",False,False,67,chronomics
Echor Ltd.,False,False,77,dechoker
EDR Digital Ltd,False,False,72,spirit digital
"East Lancashire Hospitals NHS Trust, Hospital Sterilisation And Disinfection Unit (HSDU)",False,False,50,sterifast sterilization disinfection systems lda
East Midlands Orthodontic Laboratory Limited,False,False,64,open mind laboratory
Ote Pharma Sol BV,False,True,90,ote pharma sol
Oticon A/S,True,True,100,oticon a s
Eclipse Dental Laboratory Ltd,False,False,65,diplomat dental s r o
"Eclipse Medical Co., Ltd.",False,True,91,eclipse medical
Eco Medi Glove SDN. BHD.,True,True,100,eco medi glove sdn bhd
"ECO Medical Technology (Nanjing) Co., Ltd.",True,True,100,eco medical technology nanjing co
Eco PL Ltd,False,False,77,spol co
Ecobee Sdn. Bhd.,True,True,100,ecobee sdn bhd
Ecolab Deutschland GmbH,True,True,100,ecolab deutschland
Ecolab Ltd,False,False,77,techlab
Economic Holland,True,True,100,economic holland
eConsult Health Ltd,False,False,81,consilient health
eContinence AB,False,False,79,continence care aps
