pard_name,match_found
Creative Smile Dental Laboratory Ltd,False
Credence Dental Care Ltd T/A Brunel Dental Practice,False
Credenhill Ltd,False
credentis ag,False
Credo Diagnostics Biomedical Pte. Ltd. Taiwan branch,True
Credo Therapies Ltd,False
Creo digital lab,False
Creo Medical GmbH,True
Creo Medical Ltd,True
Creo Medical S.L.U.,False
Creo Medical UK Limited,False
Crescent Dental Laboratory Ltd,False
Crescent House Ceramics,False
Crescent Pharma Ltd,False
Crest Medical Ltd,True
Crewe Denture Laboratory,False
Crewe VE Ltd,False
Crickdental Ltd,False
Cristalens Industrie,True
Cristaline Aligners GmbH,True
CROMA PHARMA GmbH,False
Cromer Dental Lab Limited,False
Cross Innovations LLC,False
Cross Innovations LLC,False
Creative Chrome,False
"Creative Dental Concepts, LLC",False
ORMESA s.r.l,False
ORMISTON-ADAMS LTD T/A Hampshire Dental Laboratory,False
Crown Aesthetics,False
Crown Care Dental Laboratory,False
Crown Ceramics Dental Laboratory,False
Crown Dental Burs Ltd,False
Crown Eyecare Ltd,False
Crownform Eurodental,False
Crowstone Dental Centre Ltd T/A Inspire Dental Southend,False
Croydon Health Services NHS Trust,False
Croydon Orthodontics Limited,False
Crucible Medtech Ltd,False
Cryo Bio System,False
Cryo Products B.V.,False
Cryoalfa Europe GmbH,True
"CryoConcepts, LP",True
CryoIQ global,False
Cryolab Limited,False
CRYOPAL,False
Cryotherm GmbH & Co. KG,True
Crystal cl vision ltd,False
Crystalvue Medical Corporation,True
CSA Medical Inc.,False
CSD Labs GmbH,False
"CTK Biotech, Inc.",False
CTL Medical (UK) Limited,False
"CU Medical Systems, Inc.",True
Crossbank Dental Care Ltd,False
Crown & Bridge Studio Ltd,False
ORN (INT) LIMITED,False
orochemie GmbH + Co KG,False
Orofacial Restorations,False
Cumbrian Ceramics Crown & Bridge Dental Labs,False
Cumulus Neuroscience Ltd,False
Cupid Limited,True
Curamedical BV,False
Curan Medical BV,True
Curapel (Scotland) Ltd,False
Curas Sdn. Bhd.,True
Curatex GmbH,True
"Curbell Medical Products, Inc.",False
Cured Click Ltd,False
Curesponse Ltd,False
Curesponse UK Ltd,False
Curetis GmbH,True
Curonix LLC,True
Current Health Ltd,False
CurveBeam AI UK Ltd,False
Curzon Dental Limited,False
Cush Health Limited,False
Customed,False
Customized Covers Limited,False
"Cutera, Inc.",True
Cutting Edge Ceramics,False
Cutting Edge SAS,True
Cutting Edge Surgical Instruments Ltd,False
CUI International Ltd,False
Cumbria Smile clinic,False
curasan AG,True
Orrodent,False
Orteq Sports Medicine Limited,True
"CVRx, Inc.",False
Cwm Taf Morgannwg University Health Board,False
Cwm Taf Morgannwg University Health Board,False
Cwm Taf Morgannwg University Health Board,False
Cwmbran Dental Spa,False
CX Engineering sp. z o.o.,False
Cyberdyne Inc.,True
CyberLiver Limited,False
Cyborg Foot Orthoses,False
Cyclomedica Australia Pty Ltd,True
Cydar Ltd,True
Cylite Pty Ltd.,False
Cynosure LLC,True
Cypress Adaptive LLC,False
Cyted Ltd,False
CyteTech Ltd,False
Cytocell Ltd,False
"CYTOGNOS, S. L.",False
"Cytophil, Inc.",True
CytoSorbents Inc.,True
D B Brocklesby,False
D J Ceramics,False
D L Prosthetics,False
D M Dental,False
D Monitoring UK Limited,False
D P Dental Laboratory,False
Danial Hayton Ltd,False
UOHVO Limited,False
Cuxson Gerrard & Co. Ltd.,True
CV Medica SL,False
Ortho Cape SAS,False
Ortho Caps GmbH,False
D. J. Osborne,False
D. P.  BIRD.  DENTAL LABORATORY.,False
D. S. Prosthetics Ltd,False
D.& M. Champion.Dental Laboratory.,False
D.A. Surgical,False
D.A.N.D. Metal Industries North Ltd,False
D.B.M. S.r.l.,False
D.F. Lawrence.,False
D.Fenstec s.r.l.,False
D.MOSS CROWN&BRIDGE Ltd,False
D.O.R.C Dutch Ophthalmic Research Centre (International) B.V.,False
D.W. Young. Dental Laboratory.,False
DA Seaman Ltd,False
DA VINCI DUBAI LTD,False
Da Vinci Lab Limited,False
Dacey Ltd,False
"Daedalus Wings, Inc  - Trading as Rio Mobility",False
"DAESUNG MAREF CO.,LTD.",True
Dahlhausen (GB) Ltd,True
Dainippon Seiki Co Ltd,False
daisygrip GmbH,True
"Dakewe (Shenzhen) Medical Equipment Co., Ltd.",False
Dale Medical Products,False
"Dalim Tissen Co., Ltd.",True
DAMAE Medical S.A.S.,False
D-tek s.a,False
D. E. Hokanson Inc,False
Ortho Europe,False
Ortho Group Ltd,False
DANMEDICAL LTD,False
Dansac A/S,True
DANTECH DIGITAL DENTAL SOLUTIONS PRIVATE LIMITED,False
Danumed Medizintechnik GmbH,True
Danville Materials,False
Danyang Chanxin Glasses Cases Factory,False
"Danyang Feng Chao Glasses Co., Ltd.",False
"Danyang Huajun Optical Glasses Co., Ltd.",False
"Danyang Huayi Medical Supply & Equipment Co., Ltd.",False
"Danyang Meijin Optical Glasses Co., Ltd.",False
Danyang Sunmed Healthcare Corporation,True
Daray Limited,False
DARCO (Europe) GmbH,True
DARCO INTERNATIONAL LTD,False
Darge Dental Design,False
Darling Eyecare Ltd,False
Dartford & Gravesham NHS Trust.,False
Daryou Instrument Ltd.,False
DAS  srl,False
"DAS Medical International, SRL",True
Dassiet Oy,True
De Soutter Medical,True
Ortho Hemel Ltd,False
DANIELS MEDIZINTECHNIK GmbH&Co.KG,True
DANLAB,False
Ortho Laboratory,False
"Ortho Organizers, Inc.",True
Datascope Corp.,True
Datex-Ohmeda Inc,True
"Datex-Ohmeda, Inc.",False
Datum Dental Ltd.,True
Daves Dental Laboratory,False
David Austin Orthodontics,False
David Carpenter Ocularist,False
David Gould Opticians Ltd,False
David Hillel Optical Limited,False
David John Emery RDT,False
David Kear Opticians,False
David McWilliams Ltd t/a D&D McWilliams Opticians,False
David Proffitt Dental Laboratory,False
David Thompson Dental Lab Ltd,False
Davis Schottlander & Davis Ltd,False
"Davol, Inc., Subsidiary of C.R. Bard, Inc.",False
DAWI DENTAL LABORATORY LTD,False
Day Lewis Opticians,False
Daysoft Limited,False
Daytot,True
Dazzle Dental Laboratory Ltd,False
DB Orthodontics Ltd,True
dBMEDx Inc.,False
DCL Hearing Ltd,False
DCS Prosthetics - Daniel Smith,False
DCSTAR INC,False
DD Products & Services Ltd,False
De Gotzen S.R.L. a socio unico,False
Data Southern Enterprises Ltd t/a DS Medical,False
Datar Cancer Genetics UK Private Limited,False
Ortho Solutions UK Ltd,True
Ortho Technology Inc.,False
Ortho-Care (UK) Ltd,True
Decon Wheel AB,False
Decontamination Services Department - AGH Solutions Ltd,False
Decree Thermo Ltd,False
Dedalus UK Bidco Limited,False
DEDIENNE SANTE,False
Deepcove Limited,False
DeepPSY AG,False
DeepX Health Limited,False
"Defibtech, LLC",False
Definition Health,False
Degania Silicone Ltd,True
Degradable Solutions AG,False
DeguDent GmbH,False
DEHAS Medical Systems GmbH,False
Deintyddfa Glan Dwr,False
DEKA M.E.L.A. Srl,False
DEKO MedTech Oy,True
Delabie UK,False
Delcath Systems Inc,True
Delfi Medical Innovations Inc,True
Delfin Technologies Ltd,False
Delmont Imaging,True
DENTAL BEAUTY BEDFONT LTD,False
Ortho-Clinical Diagnostics,False
Deben Diagnostics Ltd,False
Debra Woodall T/A Derek Thornton Dental Laboratory,False
Dechoker LLC,True
"Ortho-Clinical Diagnostics, Inc.",False
"Ortho-Clinical Diagnostics, Inc.",False
Delta Molding LLC,False
Delta Surgical Limited,True
Deltalab S.L.,False
DeltaMed GmbH,True
Deltex Medical Limited,False
Dem Dx Limited,False
DEMAND Design & Manufacture For Disability,False
Demophorius Limited,False
"Den-Mat Holdings, LLC",False
Den-Tech,False
Den-Teq Dental Laboratory,False
DENCERAM  DENTAL  LABORATORIES  LTD.,False
Dencraft (Leicester) Ltd,False
Dencraft Dental Laboratories Ltd,False
Dencraft South Yorkshire Ltd,False
Dendron Brands Limited,False
Denfotex Research Ltd,False
Deniz Biyokimya Urunleri Dis Ticaret A.S.,False
Denka UK Ltd,False
DeNovo Healthcare Ltd,False
Densitas Inc.,True
Dent4You AG,True
Dent4You AG,True
Dent4you GmbH,True
Dent8 Dental Laboratory Ltd,False
DENTACO GmbH & Co. KG,False
"Delsys, Inc",False
Delta Med SpA,True
Ortho-Space Ltd,True
Orthobones,False
Skillbond Direct Ltd,False
Dental Beauty Forest Hill Limited,False
Dental Beauty Northfields Limited,False
Dental Beauty Romford Limited,False
DENTAL BEAUTY SOUTHGATE LTD,False
DENTAL BEAUTY ST ALBANS LTD,False
DENTAL CERAMIC DESIGN LTD,False
Dental Design Laboratory Ltd,False
Dental Design Ltd,False
Dental Design Studio,False
Dental Direkt GmbH,False
DENTAL ELEGANCE DENTAL PRACTICE Ltd,False
Dental Excellence,False
Dental Excellence Laboratory Services Ltd,False
Dental Excellence Labs,False
DENTAL FILM S.R.L.,True
Dental Fx Studios,False
Dental World Cornwall Ltd,False
Dentalab Ltd,False
DentalBees LINPETRA LIMITED,False
DentalEye,False
Dentalhitec,True
DENTALIA Kft.,False
Dentalia Ltd,False
"Dentall Co., Ltd.",True
Dentalserve.net Ltd t/a CosTech Dental Laboratory,False
dentalXrai GmbH,True
Dentaprime UK Plc,False
Dentaria,False
Devonshire House Denture Solutions Ltd T/A Devonshire House Dental Laboratory,False
Dental Beauty Croydon Limited,False
Dental Beauty Feltham LTD,False
Dentcare Dental Lab UK LTD,False
"Dentco Dental Laboratory,",False
DENTEC  (C&C)   DENTAL LABORATORY.,False
DENTECH CORPORATION,False
Dentech Laboratories Ltd,False
Dentechnica Ltd.,False
Dentek Oral Care Limited,False
Dentika Solutions,False
Dentil ltd T/A Nextdental.com,False
"DENTIS CO., LTD.",True
Dentissimo Dental Laboratory,False
Dentistry For All,False
Dentistry on the Square,False
"Dentium Co., Ltd",True
Dentmate Technology Co Ltd,True
Dentogenics,False
dentognostisc GmbH,False
DENTON INSTRUMENTS,False
dentona AG,True
"DENTONICS, INC.",False
Dentoworld Ltd,False
DENTS/Dental Excellence (Technologies) Ltd.,False
Dentsply De Trey GmbH (Germany),False
Dentsply IH AB (Sweden),False
Dentsply Implants Manufacturing GmbH (Germany),False
Dentsply Implants NV (Belgium),False
Labco Limited,False
Dentaurum GmbH & Co. KG,True
"DENTCA, Inc.",False
Labcold Ltd,False
LABEX TRADE LTD,False
Orthobroker bv,False
Pfizer Manufacturing Belgium NV,True
Dentsply Tulsa Dental Specialties,False
Denturamics,False
Denture Design,False
Denture Design,False
Denture Haus LTD,False
Denture on the move,False
Denture~Lux,False
Denturecare Uk Ltd,False
Dentures 4 U Limited,False
Dentures Direct,False
Dentures Direct Ltd,False
DentureTech Laboratory Limited,False
Denturist Studio Ltd,False
Deontics Ltd,False
Department of Maxillofacial Surgery & Orthodontics,False
Deppeler SA,True
Depuy (Ireland),False
DePuy International Ltd,False
Depuy Ireland UC,True
"Depuy Mitek, Inc.",False
"Depuy Orthopaedics, Inc.",False
Depuy Spine Inc.,False
Derma Sciences Canada Inc,False
"Derma Sciences, Inc.",False
Derma UK Ltd,False
Dermaco Ltd,True
Dermadry Laboratories,True
Dermal Laboratories Ltd,False
"Dentsply LLC, trading as: Dentsply Professional, Dentsply Rinn, Dentsply Sirona, Sultan Healthcare",False
Dentsply Sirona Orthodontics Inc. (Florida),False
Dermatuff Ltd,False
"DERMICA LABORATOIRES EUROPE, S.L.",True
"DermLite, LLC",False
Dermosciences France,True
"DeRoyal Industries, Inc",True
Derungs Licht AG,True
DESARROLLO E INVESTIGACIÓN MÉDICA ARAGONESA S.L. (DIMA S.L.),False
Design & Smile Ltd,False
Design Abled Ltd,False
Design Ceramics Limited,False
Design Eyewear Group LIMITED,True
Design prosthetics Ltd,False
Design Veronique,False
Designability Charity Ltd,False
"Designs for Vision, Inc.",True
DETAX GmbH,True
DEVICES & TECHNOLOGIES TORINO S.r.l.,False
Devicor Medical Products Inc,False
DeVilbiss Healthcare LLC.,True
Devintec Sagl,True
Devirex AG,False
Devon Dental Laboratories Ltd,False
Devon Disability Collective Ltd,False
Devonshire House Dental Laboratory,False
Mologic Ltd,False
DermaSensor Inc.,True
Dermatonics Ltd,True
Moltoplast GmbH,False
Molzym GmbH and Co. KG,False
Orthocell Limited,True
Deymed Diagnostic s.r.o.,True
"Dezhou Purism Medical Technology Co., Ltd",True
"DFI Co.,Ltd.",True
DFS-DIAMON GmbH,True
"DGH Technology, Inc.",True
DGNCT LLC,False
DGS Diagnostics A/S,True
DHC Innovations Ltd,False
"DHEF, INC.",False
Dia.Metra S.r.l,False
DIA.PRO Diagnostic Bioprobes S.r.l.,True
Diaco Biofarmaceutici S.R.L.,False
DIACO BIOFARMACEUTICI SRL,True
Diacor Inc,False
DiaDent Group International,True
Diagam SA,False
Diagante,False
DIAGAST,True
Diagenode S.A.,False
DiagnOptics Technologies B.V.,True
"Diagnostic Automation / Cortez Diagnostics, Inc.",False
Diagnostic Green GmbH,True
Devyser AB,True
"DexCom, Inc.",False
Orthocraft Ltd,False
Orthodental Ltd.,False
Diagnostic Reagents Ltd,False
Diagnostica Stago,True
"Diagnostics Biochem Canada, Inc.",False
Diagnostics for the Real World Ltd,False
Diagnosys LLC,True
Diagnotix B.V.,True
"DIAGONAL MEDICAL ESTHETIC, S.L.",False
DIALAB GmbH,False
DiaMed GmbH,True
Diamedica (UK) Ltd,False
DiaMex GmbH,False
Diamond Ceramics Ltd,False
Diamond Dentures Ltd,False
Diana Medical Factory Co. Ltd,False
diane washington,False
Dianosic,False
Diapath SpA,False
Diapharm Ltd,False
Diapro Tıbbi Ürünler Sanayi ve Ticaret A.Ş.,False
Diasoft B.V.,True
DiaSorin  Italia S.p.A.,False
DiaSorin  Italia S.p.A. UK Branch,False
DiaSorin  Molecular LLC,False
DIAsource ImmunoAssays SA,False
Orthodontic Excellence Limited,False
"Diagnostic Hybrids, Inc.",False
Diagnostic Imaging Ltd,False
Orthodontic Health Limited,False
OrthoDx Holding Ltd,False
Orthofix Ltd.,False
Orthofix S.r.l.,False
ORTHOMERICA PRODUCTS INC,True
Orthomobility Ltd,False
DICOM Grid Inc. d/b/a Ambra Health,False
DIDACTIC S.A.S.,False
Diesse Diagnostica Senese Spa,False
Dietary Assessment Ltd,False
Dieter Marquardt Medizintechnik GmbH,True
DIETZ GmbH,False
Diffuplast S.r.l.,False
Digiray Corp.,False
Digital Anatomics S.L.,False
Digital Dental Laboratory Ltd,False
DIGITAL DENTOLOGY LABORATORY LIMITED,False
Digital Lithos,False
DIGITAL PROSTHETICS LTD,False
Digital Rehabilitation Ltd,False
Digital Smile Centre Ltd,False
Digiterm Kft.,False
Digitimer Ltd,False
Diatech Pharmacogenetics S.r.l,False
Diatron MI Plc.,False
"Diazyme Laboratories, Inc.",False
Dibble Optical Supplies Ltd,False
DIERS International GmbH,True
Digistain Ltd,False
OrthoNu LLC,False
"Orthopediatrics Canada ULC, d.b.a. Pega Medical Inc.",False
OrthoPediatrics Corp.,True
Orthosanit Diffusion S.r.l.,False
Orthoserve Limited,False
Orthoservice AG,True
Direct Endodontics,False
Direct Healthcare Group Limited,False
DIRECT MANUFACTURING LTD,False
Direct Trade Limited,False
Directa AB,True
Dirinco B.V.,True
DIROS TECHNOLOGY INC,False
DISA Medinotec (Pty) Ltd,False
Discovery Dental Laboratory,False
Disera Tıbbi Malzeme Lojistik Sanayi ve Ticaret A.S,False
Disior Oy,False
"DISOP, S.A",False
Dispo Medical B.V.,True
Dispofarma İlaç Sanayi ve Ticaret Ltd. Şti.,False
Dispomedical UK LTD,False
Dimar S.P.A,False
Dimensions Dental Laboratory LTD,False
"Diopsys, Inc.",False
Diopter Eye Clinic Ltd,False
DIPRO MEDICAL DEVICES S.r.l.,False
Direct Denture Care Centre UK Ltd,False
Orthotech (Dental Appliances) Ltd,False
Orthotechs Limited,False
Orthotin LLC,True
Ortivus MobiMed AB,True
Ortus Solutions Limited,False
Orvance LLC,False
Orviol Ltd,False
Orwood Mobility Manufacturing,False
"OSANG Healthcare Co., Ltd.",True
OSARTIS GmbH,True
"OSATU, S.coop. (Bexen cardio)",False
OSCAR BOSCAROL SRL,False
Oscilla A/S,False
Oscor Inc.,False
Smyle Dental Laboratory,False
Dispotech SRL,True
Distinctly Dental,False
Distrilens,True
DMD,False
DMD COMPUTERS SRL,False
DMD Dental Ltd t/a Lab 94,False
DMF Labs Limited,False
DMG Chemisch Pharmazeutische Fabrik GmbH,False
DMG Digital Enterprises SE,False
DMP Dental Industry S.A.,False
DMS,False
"DMS CO., LTD.",True
DMS-service LLC,False
Duckworth & Kent Ltd,False
"OSI Optoelectronics, Inc.",False
OSKA Care Limited,False
OSM Dental Laboratory,False
OSMANOV SERVICES LTD,False
Osmond Drake Optical Limited,False
Ossenberg GmbH,True
Osseointegration International B.V,False
Dominion Biologicals Limited,True
Don & Low Ltd,False
DONARD  DENTAL  LABORATORY.,False
Doncaster & Bassetlaw NHS Foundation Trust,False
Doncaster Denture Repairs,False
Dongbang Co. Ltd,False
"DongBang Medical Co., Ltd.",True
"Dongguan Belcare Medical Technology Co., Ltd.",True
"Dongguan HEMS Electronic Technology Co., Ltd.",False
Dongguan Jiuhui Industrial Limited,False
"Dongguan Kaiser Technology Co, Ltd.,",False
"Dongguan Kaiser Technology Co.,Ltd",False
Rayner Pharmaceuticals Limited,False
DNA Genotek Inc.,True
DNA Workplace Limited,False
DNH Lab,False
Doccla,False
DOCME TECHNOLOGIES LTD,False
Docobo Ltd,False
Dodrotu Limited,False
DOLA ORTHOTICS UK LTD,False
Dolphin Computer Access Ltd,False
"Domico Med-device, LLC",False
Osseointegration International Pty Ltd,True
Osseointegration International Pty Ltd,True
OSSIS Corporation,True
Dongguan RUIMI Gifts Co.,False
"Dongguan Senmed Medical Instrument Co., Ltd.",True
"Dongguan Senmed Medical Instrument Co., Ltd.",True
"Dongguan SIMZO Electronic Technology Co., Ltd.",True
"Dongguan Tondaus Meditech Co.,Ltd",False
"Dongguan Yitong Textile Co., Ltd",False
DongGuanShiQianXiangDianZiKeJiYouXianGongSi,False
"DONGTAI CITY HUAYI GLOVES CO., LTD.",False
Donovan denture repairs laboratory,False
DORMOLE LIMITED,False
"Dornier MedTech America, Inc.",True
Dorset County Hospital NHS Foundation Trust,False
Dorset Denture Clinic,False
Dorset Orthopaedic Company Ltd,False
DOS Medical B.V.,True
DoseMe Pty. Ltd,False
Dosisoft SA,False
Dosium Holdings Limited,False
East Essex Dental Laboratory Ltd,False
"Dongguan Quanding Medical Supplies Co., Ltd.",False
Dongguan QueenMed Equipment Mfg Co Ltd,True
